city_url,page_num,name,address,city,state_abbr,zip,services,price,rating,verified,best_of,url
https://www.seniorly.com/assisted-living/south-carolina/fort-mill,1,Brookdale South Charlotte,5515 Rea Road,Charlotte,NC,28226,"Assisted Living , Memory Care","$3,940/mo",9.9,Yes,No,https://www.seniorly.com/assisted-living/north-carolina/charlotte/brookdale-south-charlotte
https://www.seniorly.com/assisted-living/south-carolina/fort-mill,1,The Pines On Carmel Senior Living,5820 Carmel Road,Charlotte,NC,28226,"Assisted Living , Memory Care","$1,925/mo",9.6,Yes,No,https://www.seniorly.com/assisted-living/north-carolina/charlotte/the-pines-on-carmel-senior-living
